Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Score	timestamp	Detection threshold
2193	Spectrogram 1	3	48934.1	48936.1	50.0	350.0	2009/04/02	13	0.578582763671875	2009-04-02 13:35:34.100	0.5
2194	Spectrogram 1	3	49007.1	49009.1	50.0	350.0	2009/04/02	13	0.8909913897514343	2009-04-02 13:36:47.100	0.5
2195	Spectrogram 1	3	49531.2	49533.2	50.0	350.0	2009/04/02	13	0.5871424674987793	2009-04-02 13:45:31.200	0.5
2196	Spectrogram 1	3	49628.6	49630.6	50.0	350.0	2009/04/02	13	0.7147646546363831	2009-04-02 13:47:08.600	0.5
2197	Spectrogram 1	3	49675.3	49677.3	50.0	350.0	2009/04/02	13	0.9624313116073608	2009-04-02 13:47:55.300	0.5
2198	Spectrogram 1	3	49743.2	49745.2	50.0	350.0	2009/04/02	13	0.7723618149757385	2009-04-02 13:49:03.200	0.5
2199	Spectrogram 1	3	49760.0	49762.0	50.0	350.0	2009/04/02	13	0.6136220097541809	2009-04-02 13:49:20.000	0.5
2200	Spectrogram 1	3	49901.2	49903.2	50.0	350.0	2009/04/02	13	0.7020407915115356	2009-04-02 13:51:41.200	0.5
2201	Spectrogram 1	3	49926.0	49928.0	50.0	350.0	2009/04/02	13	0.9814251661300659	2009-04-02 13:52:06.000	0.5
2202	Spectrogram 1	3	49942.9	49944.9	50.0	350.0	2009/04/02	13	0.9979409575462341	2009-04-02 13:52:22.900	0.5
2203	Spectrogram 1	3	49957.3	49959.3	50.0	350.0	2009/04/02	13	0.9200509786605835	2009-04-02 13:52:37.300	0.5
2204	Spectrogram 1	3	50526.2	50528.2	50.0	350.0	2009/04/02	14	0.7223647832870483	2009-04-02 14:02:06.200	0.5
2205	Spectrogram 1	3	50662.0	50664.0	50.0	350.0	2009/04/02	14	0.8627641797065735	2009-04-02 14:04:22.000	0.5
2206	Spectrogram 1	3	50841.7	50843.7	50.0	350.0	2009/04/02	14	0.696609616279602	2009-04-02 14:07:21.700	0.5
2207	Spectrogram 1	3	51021.5	51023.5	50.0	350.0	2009/04/02	14	0.8231696486473083	2009-04-02 14:10:21.500	0.5
2208	Spectrogram 1	3	51037.4	51039.4	50.0	350.0	2009/04/02	14	0.5218784809112549	2009-04-02 14:10:37.400	0.5
2209	Spectrogram 1	3	51155.7	51157.7	50.0	350.0	2009/04/02	14	0.9160839319229126	2009-04-02 14:12:35.700	0.5
2210	Spectrogram 1	3	51192.8	51194.8	50.0	350.0	2009/04/02	14	0.8529183268547058	2009-04-02 14:13:12.800	0.5
2211	Spectrogram 1	3	51261.7	51263.7	50.0	350.0	2009/04/02	14	0.5550056099891663	2009-04-02 14:14:21.700	0.5
2212	Spectrogram 1	3	51330.6	51332.6	50.0	350.0	2009/04/02	14	0.8830772638320923	2009-04-02 14:15:30.600	0.5
2213	Spectrogram 1	3	51344.4	51346.4	50.0	350.0	2009/04/02	14	0.9543375372886658	2009-04-02 14:15:44.400	0.5
2214	Spectrogram 1	3	51380.8	51382.8	50.0	350.0	2009/04/02	14	0.8534452319145203	2009-04-02 14:16:20.800	0.5
2215	Spectrogram 1	3	51382.9	51384.9	50.0	350.0	2009/04/02	14	0.7052541375160217	2009-04-02 14:16:22.900	0.5
2216	Spectrogram 1	3	51387.9	51389.9	50.0	350.0	2009/04/02	14	0.5263015627861023	2009-04-02 14:16:27.900	0.5
2217	Spectrogram 1	3	51404.8	51406.8	50.0	350.0	2009/04/02	14	0.5558292865753174	2009-04-02 14:16:44.800	0.5
2218	Spectrogram 1	3	51447.2	51449.2	50.0	350.0	2009/04/02	14	0.5618875622749329	2009-04-02 14:17:27.200	0.5
2219	Spectrogram 1	3	51466.7	51468.7	50.0	350.0	2009/04/02	14	0.6328956484794617	2009-04-02 14:17:46.700	0.5
2220	Spectrogram 1	3	51484.9	51486.9	50.0	350.0	2009/04/02	14	0.833538830280304	2009-04-02 14:18:04.900	0.5
2221	Spectrogram 1	3	51506.2	51508.2	50.0	350.0	2009/04/02	14	0.8004196286201477	2009-04-02 14:18:26.200	0.5
2222	Spectrogram 1	3	51524.0	51526.0	50.0	350.0	2009/04/02	14	0.7599572539329529	2009-04-02 14:18:44.000	0.5
2223	Spectrogram 1	3	51540.3	51542.3	50.0	350.0	2009/04/02	14	0.6583390235900879	2009-04-02 14:19:00.300	0.5
2224	Spectrogram 1	3	51742.7	51744.7	50.0	350.0	2009/04/02	14	0.7744054794311523	2009-04-02 14:22:22.700	0.5
2225	Spectrogram 1	3	51802.4	51804.4	50.0	350.0	2009/04/02	14	0.7180675864219666	2009-04-02 14:23:22.400	0.5
2226	Spectrogram 1	3	52090.4	52092.4	50.0	350.0	2009/04/02	14	0.5757603049278259	2009-04-02 14:28:10.400	0.5
2227	Spectrogram 1	3	52185.3	52187.3	50.0	350.0	2009/04/02	14	0.984398603439331	2009-04-02 14:29:45.300	0.5
2228	Spectrogram 1	3	52243.9	52245.9	50.0	350.0	2009/04/02	14	0.7700561285018921	2009-04-02 14:30:43.900	0.5
2229	Spectrogram 1	3	52248.6	52250.6	50.0	350.0	2009/04/02	14	0.985541045665741	2009-04-02 14:30:48.600	0.5
2230	Spectrogram 1	3	52271.2	52273.2	50.0	350.0	2009/04/02	14	0.9609339237213135	2009-04-02 14:31:11.200	0.5
2231	Spectrogram 1	3	52290.6	52292.6	50.0	350.0	2009/04/02	14	0.7684798836708069	2009-04-02 14:31:30.600	0.5
2232	Spectrogram 1	3	52405.9	52407.9	50.0	350.0	2009/04/02	14	0.5857695937156677	2009-04-02 14:33:25.900	0.5
2233	Spectrogram 1	3	52531.6	52533.6	50.0	350.0	2009/04/02	14	0.8418286442756653	2009-04-02 14:35:31.600	0.5
2234	Spectrogram 1	3	52864.8	52866.8	50.0	350.0	2009/04/02	14	0.710931658744812	2009-04-02 14:41:04.800	0.5
2235	Spectrogram 1	3	53017.6	53019.6	50.0	350.0	2009/04/02	14	0.5629501938819885	2009-04-02 14:43:37.600	0.5
2236	Spectrogram 1	3	53263.4	53265.4	50.0	350.0	2009/04/02	14	0.8461816906929016	2009-04-02 14:47:43.400	0.5
2237	Spectrogram 1	3	53304.2	53306.2	50.0	350.0	2009/04/02	14	0.5389001369476318	2009-04-02 14:48:24.200	0.5
2238	Spectrogram 1	3	53961.9	53963.9	50.0	350.0	2009/04/02	14	0.6346755027770996	2009-04-02 14:59:21.900	0.5
2239	Spectrogram 1	3	54336.0	54338.0	50.0	350.0	2009/04/02	15	0.6109803915023804	2009-04-02 15:05:36.000	0.5
2240	Spectrogram 1	3	54365.6	54367.6	50.0	350.0	2009/04/02	15	0.8635460138320923	2009-04-02 15:06:05.600	0.5
2241	Spectrogram 1	3	54447.8	54449.8	50.0	350.0	2009/04/02	15	0.9755135774612427	2009-04-02 15:07:27.800	0.5
2242	Spectrogram 1	3	54466.5	54468.5	50.0	350.0	2009/04/02	15	0.8741365075111389	2009-04-02 15:07:46.500	0.5
2243	Spectrogram 1	3	54492.1	54494.1	50.0	350.0	2009/04/02	15	0.754144012928009	2009-04-02 15:08:12.100	0.5
2244	Spectrogram 1	3	54524.4	54526.4	50.0	350.0	2009/04/02	15	0.5728083848953247	2009-04-02 15:08:44.400	0.5
2245	Spectrogram 1	3	54539.7	54541.7	50.0	350.0	2009/04/02	15	0.5399155616760254	2009-04-02 15:08:59.700	0.5
2246	Spectrogram 1	3	54558.2	54560.2	50.0	350.0	2009/04/02	15	0.6640036702156067	2009-04-02 15:09:18.200	0.5
2247	Spectrogram 1	3	54626.8	54628.8	50.0	350.0	2009/04/02	15	0.5691366195678711	2009-04-02 15:10:26.800	0.5
2248	Spectrogram 1	3	54635.6	54637.6	50.0	350.0	2009/04/02	15	0.9979841709136963	2009-04-02 15:10:35.600	0.5
2249	Spectrogram 1	3	54660.8	54662.8	50.0	350.0	2009/04/02	15	0.8412433862686157	2009-04-02 15:11:00.800	0.5
2250	Spectrogram 1	3	54699.6	54701.6	50.0	350.0	2009/04/02	15	0.9775362610816956	2009-04-02 15:11:39.600	0.5
2251	Spectrogram 1	3	54771.6	54773.6	50.0	350.0	2009/04/02	15	0.9843348860740662	2009-04-02 15:12:51.600	0.5
2252	Spectrogram 1	3	54809.0	54811.0	50.0	350.0	2009/04/02	15	0.9759357571601868	2009-04-02 15:13:29.000	0.5
2253	Spectrogram 1	3	54855.0	54857.0	50.0	350.0	2009/04/02	15	0.9977810978889465	2009-04-02 15:14:15.000	0.5
2254	Spectrogram 1	3	54866.4	54868.4	50.0	350.0	2009/04/02	15	0.9833998084068298	2009-04-02 15:14:26.400	0.5
2255	Spectrogram 1	3	54879.3	54881.3	50.0	350.0	2009/04/02	15	0.7384820580482483	2009-04-02 15:14:39.300	0.5
2256	Spectrogram 1	3	54986.3	54988.3	50.0	350.0	2009/04/02	15	0.5168783664703369	2009-04-02 15:16:26.300	0.5
2257	Spectrogram 1	3	55167.5	55169.5	50.0	350.0	2009/04/02	15	0.9138460755348206	2009-04-02 15:19:27.500	0.5
2258	Spectrogram 1	3	55187.2	55189.2	50.0	350.0	2009/04/02	15	0.7456888556480408	2009-04-02 15:19:47.200	0.5
2259	Spectrogram 1	3	55347.5	55349.5	50.0	350.0	2009/04/02	15	0.9349815845489502	2009-04-02 15:22:27.500	0.5
2260	Spectrogram 1	3	55517.4	55519.4	50.0	350.0	2009/04/02	15	0.9959206581115723	2009-04-02 15:25:17.400	0.5
2261	Spectrogram 1	3	55527.2	55529.2	50.0	350.0	2009/04/02	15	0.862300455570221	2009-04-02 15:25:27.200	0.5
2262	Spectrogram 1	3	55553.4	55555.4	50.0	350.0	2009/04/02	15	0.9850484728813171	2009-04-02 15:25:53.400	0.5
2263	Spectrogram 1	3	55556.3	55558.3	50.0	350.0	2009/04/02	15	0.603860080242157	2009-04-02 15:25:56.300	0.5
2264	Spectrogram 1	3	55561.7	55563.7	50.0	350.0	2009/04/02	15	0.9811989068984985	2009-04-02 15:26:01.700	0.5
2265	Spectrogram 1	3	55570.9	55572.9	50.0	350.0	2009/04/02	15	0.990202009677887	2009-04-02 15:26:10.900	0.5
2266	Spectrogram 1	3	55574.3	55576.3	50.0	350.0	2009/04/02	15	0.752882719039917	2009-04-02 15:26:14.300	0.5
2267	Spectrogram 1	3	55581.1	55583.1	50.0	350.0	2009/04/02	15	0.9543402791023254	2009-04-02 15:26:21.100	0.5
2268	Spectrogram 1	3	55627.1	55629.1	50.0	350.0	2009/04/02	15	0.646266520023346	2009-04-02 15:27:07.100	0.5
2269	Spectrogram 1	3	55635.0	55637.0	50.0	350.0	2009/04/02	15	0.9970353841781616	2009-04-02 15:27:15.000	0.5
2270	Spectrogram 1	3	55637.1	55639.1	50.0	350.0	2009/04/02	15	0.7770916223526001	2009-04-02 15:27:17.100	0.5
2271	Spectrogram 1	3	55655.2	55657.2	50.0	350.0	2009/04/02	15	0.9961007833480835	2009-04-02 15:27:35.200	0.5
2272	Spectrogram 1	3	55658.6	55660.6	50.0	350.0	2009/04/02	15	0.570490300655365	2009-04-02 15:27:38.600	0.5
2273	Spectrogram 1	3	55685.8	55687.8	50.0	350.0	2009/04/02	15	0.9864780902862549	2009-04-02 15:28:05.800	0.5
2274	Spectrogram 1	3	55690.1	55692.1	50.0	350.0	2009/04/02	15	0.7805092930793762	2009-04-02 15:28:10.100	0.5
2275	Spectrogram 1	3	55707.6	55709.6	50.0	350.0	2009/04/02	15	0.5758735537528992	2009-04-02 15:28:27.600	0.5
2276	Spectrogram 1	3	55742.2	55744.2	50.0	350.0	2009/04/02	15	0.9818666577339172	2009-04-02 15:29:02.200	0.5
2277	Spectrogram 1	3	55755.4	55757.4	50.0	350.0	2009/04/02	15	0.9943990111351013	2009-04-02 15:29:15.400	0.5
2278	Spectrogram 1	3	55768.1	55770.1	50.0	350.0	2009/04/02	15	0.9715328216552734	2009-04-02 15:29:28.100	0.5
2279	Spectrogram 1	3	55770.9	55772.9	50.0	350.0	2009/04/02	15	0.9500061273574829	2009-04-02 15:29:30.900	0.5
2280	Spectrogram 1	3	55845.9	55847.9	50.0	350.0	2009/04/02	15	0.956476628780365	2009-04-02 15:30:45.900	0.5
2281	Spectrogram 1	3	55849.3	55851.3	50.0	350.0	2009/04/02	15	0.9901930093765259	2009-04-02 15:30:49.300	0.5
2282	Spectrogram 1	3	55888.1	55890.1	50.0	350.0	2009/04/02	15	0.9653216004371643	2009-04-02 15:31:28.100	0.5
2283	Spectrogram 1	3	55897.8	55899.8	50.0	350.0	2009/04/02	15	0.9620497226715088	2009-04-02 15:31:37.800	0.5
2284	Spectrogram 1	3	55937.8	55939.8	50.0	350.0	2009/04/02	15	0.9078710079193115	2009-04-02 15:32:17.800	0.5
2285	Spectrogram 1	3	55946.6	55948.6	50.0	350.0	2009/04/02	15	0.8588484525680542	2009-04-02 15:32:26.600	0.5
2286	Spectrogram 1	3	55974.4	55976.4	50.0	350.0	2009/04/02	15	0.9062291383743286	2009-04-02 15:32:54.400	0.5
2287	Spectrogram 1	3	56000.2	56002.2	50.0	350.0	2009/04/02	15	0.990729033946991	2009-04-02 15:33:20.200	0.5
2288	Spectrogram 1	3	56026.6	56028.6	50.0	350.0	2009/04/02	15	0.799589216709137	2009-04-02 15:33:46.600	0.5
2289	Spectrogram 1	3	56113.6	56115.6	50.0	350.0	2009/04/02	15	0.9538545608520508	2009-04-02 15:35:13.600	0.5
2290	Spectrogram 1	3	56225.1	56227.1	50.0	350.0	2009/04/02	15	0.9877949953079224	2009-04-02 15:37:05.100	0.5
2291	Spectrogram 1	3	56249.0	56251.0	50.0	350.0	2009/04/02	15	0.8316140174865723	2009-04-02 15:37:29.000	0.5
2292	Spectrogram 1	3	56324.3	56326.3	50.0	350.0	2009/04/02	15	0.6662534475326538	2009-04-02 15:38:44.300	0.5
2293	Spectrogram 1	3	56429.1	56431.1	50.0	350.0	2009/04/02	15	0.9266745448112488	2009-04-02 15:40:29.100	0.5
2294	Spectrogram 1	3	56474.2	56476.2	50.0	350.0	2009/04/02	15	0.9466066956520081	2009-04-02 15:41:14.200	0.5
2295	Spectrogram 1	3	56514.5	56516.5	50.0	350.0	2009/04/02	15	0.735938549041748	2009-04-02 15:41:54.500	0.5
2296	Spectrogram 1	3	56562.0	56564.0	50.0	350.0	2009/04/02	15	0.8337806463241577	2009-04-02 15:42:42.000	0.5
2297	Spectrogram 1	3	56605.2	56607.2	50.0	350.0	2009/04/02	15	0.9957905411720276	2009-04-02 15:43:25.200	0.5
2298	Spectrogram 1	3	56609.1	56611.1	50.0	350.0	2009/04/02	15	0.9572070240974426	2009-04-02 15:43:29.100	0.5
2299	Spectrogram 1	3	56635.6	56637.6	50.0	350.0	2009/04/02	15	0.955116868019104	2009-04-02 15:43:55.600	0.5
2300	Spectrogram 1	3	56676.9	56678.9	50.0	350.0	2009/04/02	15	0.9972411394119263	2009-04-02 15:44:36.900	0.5
2301	Spectrogram 1	3	56699.7	56701.7	50.0	350.0	2009/04/02	15	0.9975605010986328	2009-04-02 15:44:59.700	0.5
2302	Spectrogram 1	3	56717.9	56719.9	50.0	350.0	2009/04/02	15	0.9894037246704102	2009-04-02 15:45:17.900	0.5
2303	Spectrogram 1	3	56759.9	56761.9	50.0	350.0	2009/04/02	15	0.9788839817047119	2009-04-02 15:45:59.900	0.5
2304	Spectrogram 1	3	56789.3	56791.3	50.0	350.0	2009/04/02	15	0.9076628088951111	2009-04-02 15:46:29.300	0.5
2305	Spectrogram 1	3	56830.2	56832.2	50.0	350.0	2009/04/02	15	0.9887942671775818	2009-04-02 15:47:10.200	0.5
2306	Spectrogram 1	3	56866.2	56868.2	50.0	350.0	2009/04/02	15	0.99454665184021	2009-04-02 15:47:46.200	0.5
2307	Spectrogram 1	3	56905.4	56907.4	50.0	350.0	2009/04/02	15	0.9951826930046082	2009-04-02 15:48:25.400	0.5
2308	Spectrogram 1	3	56962.3	56964.3	50.0	350.0	2009/04/02	15	0.6794512867927551	2009-04-02 15:49:22.300	0.5
2309	Spectrogram 1	3	56969.1	56971.1	50.0	350.0	2009/04/02	15	0.8294214606285095	2009-04-02 15:49:29.100	0.5
2310	Spectrogram 1	3	56997.3	56999.3	50.0	350.0	2009/04/02	15	0.9868855476379395	2009-04-02 15:49:57.300	0.5
2311	Spectrogram 1	3	57120.5	57122.5	50.0	350.0	2009/04/02	15	0.9537296295166016	2009-04-02 15:52:00.500	0.5
2312	Spectrogram 1	3	57149.8	57151.8	50.0	350.0	2009/04/02	15	0.9413596987724304	2009-04-02 15:52:29.800	0.5
2313	Spectrogram 1	3	57330.5	57332.5	50.0	350.0	2009/04/02	15	0.9244918823242188	2009-04-02 15:55:30.500	0.5
2314	Spectrogram 1	3	57495.7	57497.7	50.0	350.0	2009/04/02	15	0.9973457455635071	2009-04-02 15:58:15.700	0.5
2315	Spectrogram 1	3	57499.8	57501.8	50.0	350.0	2009/04/02	15	0.5487444400787354	2009-04-02 15:58:19.800	0.5
2316	Spectrogram 1	3	57508.8	57510.8	50.0	350.0	2009/04/02	15	0.8201727271080017	2009-04-02 15:58:28.800	0.5
2317	Spectrogram 1	3	57541.5	57543.5	50.0	350.0	2009/04/02	15	0.9969078898429871	2009-04-02 15:59:01.500	0.5
2318	Spectrogram 1	3	57577.7	57579.7	50.0	350.0	2009/04/02	15	0.6337481737136841	2009-04-02 15:59:37.700	0.5
2319	Spectrogram 1	3	57605.5	57607.5	50.0	350.0	2009/04/02	16	0.9524990916252136	2009-04-02 16:00:05.500	0.5
2320	Spectrogram 1	3	57635.8	57637.8	50.0	350.0	2009/04/02	16	0.9983205199241638	2009-04-02 16:00:35.800	0.5
2321	Spectrogram 1	3	57690.5	57692.5	50.0	350.0	2009/04/02	16	0.93000328540802	2009-04-02 16:01:30.500	0.5
2322	Spectrogram 1	3	57792.3	57794.3	50.0	350.0	2009/04/02	16	0.9971760511398315	2009-04-02 16:03:12.300	0.5
2323	Spectrogram 1	3	57803.4	57805.4	50.0	350.0	2009/04/02	16	0.8451236486434937	2009-04-02 16:03:23.400	0.5
2324	Spectrogram 1	3	57826.4	57828.4	50.0	350.0	2009/04/02	16	0.9710238575935364	2009-04-02 16:03:46.400	0.5
2325	Spectrogram 1	3	57870.5	57872.5	50.0	350.0	2009/04/02	16	0.7682676315307617	2009-04-02 16:04:30.500	0.5
2326	Spectrogram 1	3	57926.7	57928.7	50.0	350.0	2009/04/02	16	0.7763922810554504	2009-04-02 16:05:26.700	0.5
2327	Spectrogram 1	3	57957.0	57959.0	50.0	350.0	2009/04/02	16	0.8949063420295715	2009-04-02 16:05:57.000	0.5
2328	Spectrogram 1	3	58015.2	58017.2	50.0	350.0	2009/04/02	16	0.9635577201843262	2009-04-02 16:06:55.200	0.5
2329	Spectrogram 1	3	58050.2	58052.2	50.0	350.0	2009/04/02	16	0.6577378511428833	2009-04-02 16:07:30.200	0.5
2330	Spectrogram 1	3	58123.2	58125.2	50.0	350.0	2009/04/02	16	0.8683034181594849	2009-04-02 16:08:43.200	0.5
2331	Spectrogram 1	3	58207.8	58209.8	50.0	350.0	2009/04/02	16	0.9876770377159119	2009-04-02 16:10:07.800	0.5
2332	Spectrogram 1	3	58230.7	58232.7	50.0	350.0	2009/04/02	16	0.8388287425041199	2009-04-02 16:10:30.700	0.5
2333	Spectrogram 1	3	58342.1	58344.1	50.0	350.0	2009/04/02	16	0.9973477125167847	2009-04-02 16:12:22.100	0.5
2334	Spectrogram 1	3	58401.5	58403.5	50.0	350.0	2009/04/02	16	0.9826560020446777	2009-04-02 16:13:21.500	0.5
2335	Spectrogram 1	3	58411.2	58413.2	50.0	350.0	2009/04/02	16	0.6645669937133789	2009-04-02 16:13:31.200	0.5
2336	Spectrogram 1	3	58591.6	58593.6	50.0	350.0	2009/04/02	16	0.8851691484451294	2009-04-02 16:16:31.600	0.5
2337	Spectrogram 1	3	58726.3	58728.3	50.0	350.0	2009/04/02	16	0.991114616394043	2009-04-02 16:18:46.300	0.5
2338	Spectrogram 1	3	58770.9	58772.9	50.0	350.0	2009/04/02	16	0.763126015663147	2009-04-02 16:19:30.900	0.5
2339	Spectrogram 1	3	58783.3	58785.3	50.0	350.0	2009/04/02	16	0.9982153177261353	2009-04-02 16:19:43.300	0.5
2340	Spectrogram 1	3	58832.6	58834.6	50.0	350.0	2009/04/02	16	0.9988982677459717	2009-04-02 16:20:32.600	0.5
2341	Spectrogram 1	3	58932.8	58934.8	50.0	350.0	2009/04/02	16	0.9401403069496155	2009-04-02 16:22:12.800	0.5
2342	Spectrogram 1	3	58951.5	58953.5	50.0	350.0	2009/04/02	16	0.8432040810585022	2009-04-02 16:22:31.500	0.5
2343	Spectrogram 1	3	58959.5	58961.5	50.0	350.0	2009/04/02	16	0.99297696352005	2009-04-02 16:22:39.500	0.5
2344	Spectrogram 1	3	58981.0	58983.0	50.0	350.0	2009/04/02	16	0.9988436698913574	2009-04-02 16:23:01.000	0.5
2345	Spectrogram 1	3	59131.8	59133.8	50.0	350.0	2009/04/02	16	0.9301021695137024	2009-04-02 16:25:31.800	0.5
2346	Spectrogram 1	3	59151.8	59153.8	50.0	350.0	2009/04/02	16	0.9987753033638	2009-04-02 16:25:51.800	0.5
2347	Spectrogram 1	3	59188.8	59190.8	50.0	350.0	2009/04/02	16	0.991887629032135	2009-04-02 16:26:28.800	0.5
2348	Spectrogram 1	3	59235.5	59237.5	50.0	350.0	2009/04/02	16	0.8664277791976929	2009-04-02 16:27:15.500	0.5
2349	Spectrogram 1	3	59249.7	59251.7	50.0	350.0	2009/04/02	16	0.5628920793533325	2009-04-02 16:27:29.700	0.5
2350	Spectrogram 1	3	59311.6	59313.6	50.0	350.0	2009/04/02	16	0.8770140409469604	2009-04-02 16:28:31.600	0.5
2351	Spectrogram 1	3	59325.5	59327.5	50.0	350.0	2009/04/02	16	0.9969199895858765	2009-04-02 16:28:45.500	0.5
2352	Spectrogram 1	3	59384.4	59386.4	50.0	350.0	2009/04/02	16	0.9984619617462158	2009-04-02 16:29:44.400	0.5
2353	Spectrogram 1	3	59416.4	59418.4	50.0	350.0	2009/04/02	16	0.9991408586502075	2009-04-02 16:30:16.400	0.5
2354	Spectrogram 1	3	59436.2	59438.2	50.0	350.0	2009/04/02	16	0.9078913331031799	2009-04-02 16:30:36.200	0.5
2355	Spectrogram 1	3	59491.9	59493.9	50.0	350.0	2009/04/02	16	0.5639749765396118	2009-04-02 16:31:31.900	0.5
2356	Spectrogram 1	3	59526.4	59528.4	50.0	350.0	2009/04/02	16	0.7576130628585815	2009-04-02 16:32:06.400	0.5
2357	Spectrogram 1	3	59553.4	59555.4	50.0	350.0	2009/04/02	16	0.8833172917366028	2009-04-02 16:32:33.400	0.5
2358	Spectrogram 1	3	59601.1	59603.1	50.0	350.0	2009/04/02	16	0.9827247262001038	2009-04-02 16:33:21.100	0.5
2359	Spectrogram 1	3	59630.1	59632.1	50.0	350.0	2009/04/02	16	0.9649341702461243	2009-04-02 16:33:50.100	0.5
2360	Spectrogram 1	3	59672.1	59674.1	50.0	350.0	2009/04/02	16	0.8890135288238525	2009-04-02 16:34:32.100	0.5
2361	Spectrogram 1	3	59681.2	59683.2	50.0	350.0	2009/04/02	16	0.989658534526825	2009-04-02 16:34:41.200	0.5
2362	Spectrogram 1	3	59728.1	59730.1	50.0	350.0	2009/04/02	16	0.9258952140808105	2009-04-02 16:35:28.100	0.5
2363	Spectrogram 1	3	59824.0	59826.0	50.0	350.0	2009/04/02	16	0.7994441390037537	2009-04-02 16:37:04.000	0.5
2364	Spectrogram 1	3	59853.2	59855.2	50.0	350.0	2009/04/02	16	0.7541928887367249	2009-04-02 16:37:33.200	0.5
2365	Spectrogram 1	3	60033.4	60035.4	50.0	350.0	2009/04/02	16	0.9035336375236511	2009-04-02 16:40:33.400	0.5
2366	Spectrogram 1	3	60042.0	60044.0	50.0	350.0	2009/04/02	16	0.9952383041381836	2009-04-02 16:40:42.000	0.5
2367	Spectrogram 1	3	60213.4	60215.4	50.0	350.0	2009/04/02	16	0.9265228509902954	2009-04-02 16:43:33.400	0.5
2368	Spectrogram 1	3	60393.2	60395.2	50.0	350.0	2009/04/02	16	0.8628374934196472	2009-04-02 16:46:33.200	0.5
2369	Spectrogram 1	3	60573.5	60575.5	50.0	350.0	2009/04/02	16	0.9139454364776611	2009-04-02 16:49:33.500	0.5
2370	Spectrogram 1	3	60754.7	60756.7	50.0	350.0	2009/04/02	16	0.8487255573272705	2009-04-02 16:52:34.700	0.5
2371	Spectrogram 1	3	60798.7	60800.7	50.0	350.0	2009/04/02	16	0.801895022392273	2009-04-02 16:53:18.700	0.5
2372	Spectrogram 1	3	60934.2	60936.2	50.0	350.0	2009/04/02	16	0.7479425668716431	2009-04-02 16:55:34.200	0.5
2373	Spectrogram 1	3	61114.2	61116.2	50.0	350.0	2009/04/02	16	0.910005509853363	2009-04-02 16:58:34.200	0.5
2374	Spectrogram 1	3	61295.0	61297.0	50.0	350.0	2009/04/02	17	0.8876734972000122	2009-04-02 17:01:35.000	0.5
2375	Spectrogram 1	3	61475.3	61477.3	50.0	350.0	2009/04/02	17	0.9465816020965576	2009-04-02 17:04:35.300	0.5
2376	Spectrogram 1	3	61545.5	61547.5	50.0	350.0	2009/04/02	17	0.5090205669403076	2009-04-02 17:05:45.500	0.5
2377	Spectrogram 1	3	61655.4	61657.4	50.0	350.0	2009/04/02	17	0.9317865967750549	2009-04-02 17:07:35.400	0.5
2378	Spectrogram 1	3	61685.4	61687.4	50.0	350.0	2009/04/02	17	0.5593255758285522	2009-04-02 17:08:05.400	0.5
2379	Spectrogram 1	3	61824.6	61826.6	50.0	350.0	2009/04/02	17	0.9990942478179932	2009-04-02 17:10:24.600	0.5
2380	Spectrogram 1	3	61835.7	61837.7	50.0	350.0	2009/04/02	17	0.7799102663993835	2009-04-02 17:10:35.700	0.5
2381	Spectrogram 1	3	61879.2	61881.2	50.0	350.0	2009/04/02	17	0.9983217120170593	2009-04-02 17:11:19.200	0.5
2382	Spectrogram 1	3	61929.1	61931.1	50.0	350.0	2009/04/02	17	0.6380308270454407	2009-04-02 17:12:09.100	0.5
2383	Spectrogram 1	3	61938.7	61940.7	50.0	350.0	2009/04/02	17	0.5827454328536987	2009-04-02 17:12:18.700	0.5
2384	Spectrogram 1	3	61961.5	61963.5	50.0	350.0	2009/04/02	17	0.642483651638031	2009-04-02 17:12:41.500	0.5
2385	Spectrogram 1	3	62003.9	62005.9	50.0	350.0	2009/04/02	17	0.9800894260406494	2009-04-02 17:13:23.900	0.5
2386	Spectrogram 1	3	62062.7	62064.7	50.0	350.0	2009/04/02	17	0.9839776158332825	2009-04-02 17:14:22.700	0.5
2387	Spectrogram 1	3	62091.7	62093.7	50.0	350.0	2009/04/02	17	0.9910282492637634	2009-04-02 17:14:51.700	0.5
2388	Spectrogram 1	3	62144.7	62146.7	50.0	350.0	2009/04/02	17	0.9939040541648865	2009-04-02 17:15:44.700	0.5
2389	Spectrogram 1	3	62158.1	62160.1	50.0	350.0	2009/04/02	17	0.6686251759529114	2009-04-02 17:15:58.100	0.5
2390	Spectrogram 1	3	62213.1	62215.1	50.0	350.0	2009/04/02	17	0.9942076206207275	2009-04-02 17:16:53.100	0.5
2391	Spectrogram 1	3	62273.7	62275.7	50.0	350.0	2009/04/02	17	0.9958152174949646	2009-04-02 17:17:53.700	0.5
2392	Spectrogram 1	3	62343.4	62345.4	50.0	350.0	2009/04/02	17	0.9695260524749756	2009-04-02 17:19:03.400	0.5
2393	Spectrogram 1	3	62376.4	62378.4	50.0	350.0	2009/04/02	17	0.8588382601737976	2009-04-02 17:19:36.400	0.5
2394	Spectrogram 1	3	62556.6	62558.6	50.0	350.0	2009/04/02	17	0.8296854496002197	2009-04-02 17:22:36.600	0.5
