Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Score	timestamp	Detection threshold
965	Spectrogram 1	1	83398.5	83400.5	50.0	350.0	2009/04/01	23	0.9242338538169861	2009-04-01 23:09:58.500	0.5
966	Spectrogram 1	1	83446.9	83448.9	50.0	350.0	2009/04/01	23	0.663852334022522	2009-04-01 23:10:46.900	0.5
967	Spectrogram 1	1	83677.9	83679.9	50.0	350.0	2009/04/01	23	0.8715688586235046	2009-04-01 23:14:37.900	0.5
968	Spectrogram 1	1	83892.5	83894.5	50.0	350.0	2009/04/01	23	0.6999327540397644	2009-04-01 23:18:12.500	0.5
969	Spectrogram 1	1	84172.6	84174.6	50.0	350.0	2009/04/01	23	0.6545866131782532	2009-04-01 23:22:52.600	0.5
970	Spectrogram 1	1	84201.9	84203.9	50.0	350.0	2009/04/01	23	0.6191205978393555	2009-04-01 23:23:21.900	0.5
971	Spectrogram 1	1	84270.4	84272.4	50.0	350.0	2009/04/01	23	0.5599818825721741	2009-04-01 23:24:30.400	0.5
972	Spectrogram 1	1	84289.3	84291.3	50.0	350.0	2009/04/01	23	0.6644704341888428	2009-04-01 23:24:49.300	0.5
973	Spectrogram 1	1	84293.8	84295.8	50.0	350.0	2009/04/01	23	0.6152180433273315	2009-04-01 23:24:53.800	0.5
974	Spectrogram 1	1	84476.7	84478.7	50.0	350.0	2009/04/01	23	0.7214784026145935	2009-04-01 23:27:56.700	0.5
975	Spectrogram 1	1	84500.6	84502.6	50.0	350.0	2009/04/01	23	0.588103711605072	2009-04-01 23:28:20.600	0.5
976	Spectrogram 1	1	84798.8	84800.8	50.0	350.0	2009/04/01	23	0.7111815810203552	2009-04-01 23:33:18.800	0.5
977	Spectrogram 1	1	84828.2	84830.2	50.0	350.0	2009/04/01	23	0.6792697906494141	2009-04-01 23:33:48.200	0.5
978	Spectrogram 1	1	85167.0	85169.0	50.0	350.0	2009/04/01	23	0.7777668833732605	2009-04-01 23:39:27.000	0.5
979	Spectrogram 1	1	85176.0	85178.0	50.0	350.0	2009/04/01	23	0.5392202734947205	2009-04-01 23:39:36.000	0.5
980	Spectrogram 1	1	85452.6	85454.6	50.0	350.0	2009/04/01	23	0.5451056957244873	2009-04-01 23:44:12.600	0.5
981	Spectrogram 1	1	85709.6	85711.6	50.0	350.0	2009/04/01	23	0.6723597645759583	2009-04-01 23:48:29.600	0.5
982	Spectrogram 1	1	85913.4	85915.4	50.0	350.0	2009/04/01	23	0.6550231575965881	2009-04-01 23:51:53.400	0.5
983	Spectrogram 1	1	85955.8	85957.8	50.0	350.0	2009/04/01	23	0.6287040114402771	2009-04-01 23:52:35.800	0.5
984	Spectrogram 1	1	86069.8	86071.8	50.0	350.0	2009/04/01	23	0.9956203103065491	2009-04-01 23:54:29.800	0.5
985	Spectrogram 1	1	86083.3	86085.3	50.0	350.0	2009/04/01	23	0.5228013396263123	2009-04-01 23:54:43.300	0.5
986	Spectrogram 1	1	86220.9	86222.9	50.0	350.0	2009/04/01	23	0.8666799068450928	2009-04-01 23:57:00.900	0.5
987	Spectrogram 1	1	86237.6	86239.6	50.0	350.0	2009/04/01	23	0.8839139938354492	2009-04-01 23:57:17.600	0.5
988	Spectrogram 1	1	86296.7	86298.7	50.0	350.0	2009/04/01	23	0.6392675638198853	2009-04-01 23:58:16.700	0.5
989	Spectrogram 1	1	86331.0	86333.0	50.0	350.0	2009/04/01	23	0.5145178437232971	2009-04-01 23:58:51.000	0.5
990	Spectrogram 1	1	86393.1	86395.1	50.0	350.0	2009/04/01	23	0.6248382925987244	2009-04-01 23:59:53.100	0.5
991	Spectrogram 1	2	243.9	245.9	50.0	350.0	2009/04/01	0	0.5313314199447632	2009-04-01 00:04:03.900	0.5
992	Spectrogram 1	2	437.6	439.6	50.0	350.0	2009/04/01	0	0.6158905625343323	2009-04-01 00:07:17.600	0.5
993	Spectrogram 1	2	591.4	593.4	50.0	350.0	2009/04/01	0	0.7339566946029663	2009-04-01 00:09:51.400	0.5
994	Spectrogram 1	2	699.5	701.5	50.0	350.0	2009/04/01	0	0.707485556602478	2009-04-01 00:11:39.500	0.5
995	Spectrogram 1	2	949.7	951.7	50.0	350.0	2009/04/01	0	0.5613359808921814	2009-04-01 00:15:49.700	0.5
996	Spectrogram 1	2	1004.3	1006.3	50.0	350.0	2009/04/01	0	0.6606698036193848	2009-04-01 00:16:44.300	0.5
997	Spectrogram 1	2	1036.5	1038.5	50.0	350.0	2009/04/01	0	0.7329578995704651	2009-04-01 00:17:16.500	0.5
998	Spectrogram 1	2	1224.1	1226.1	50.0	350.0	2009/04/01	0	0.607391357421875	2009-04-01 00:20:24.100	0.5
999	Spectrogram 1	2	1310.2	1312.2	50.0	350.0	2009/04/01	0	0.5303282141685486	2009-04-01 00:21:50.200	0.5
1000	Spectrogram 1	2	1384.5	1386.5	50.0	350.0	2009/04/01	0	0.8324657082557678	2009-04-01 00:23:04.500	0.5
1001	Spectrogram 1	2	1390.5	1392.5	50.0	350.0	2009/04/01	0	0.956201434135437	2009-04-01 00:23:10.500	0.5
1002	Spectrogram 1	2	1492.3	1494.3	50.0	350.0	2009/04/01	0	0.5570054650306702	2009-04-01 00:24:52.300	0.5
1003	Spectrogram 1	2	1496.7	1498.7	50.0	350.0	2009/04/01	0	0.5235445499420166	2009-04-01 00:24:56.700	0.5
1004	Spectrogram 1	2	1819.7	1821.7	50.0	350.0	2009/04/01	0	0.8644886612892151	2009-04-01 00:30:19.700	0.5
1005	Spectrogram 1	2	1909.3	1911.3	50.0	350.0	2009/04/01	0	0.5754033327102661	2009-04-01 00:31:49.300	0.5
1006	Spectrogram 1	2	2068.4	2070.4	50.0	350.0	2009/04/01	0	0.7852610945701599	2009-04-01 00:34:28.400	0.5
1007	Spectrogram 1	2	2122.7	2124.7	50.0	350.0	2009/04/01	0	0.7918341159820557	2009-04-01 00:35:22.700	0.5
1008	Spectrogram 1	2	2125.3	2127.3	50.0	350.0	2009/04/01	0	0.8410265445709229	2009-04-01 00:35:25.300	0.5
1009	Spectrogram 1	2	2135.0	2137.0	50.0	350.0	2009/04/01	0	0.9580411314964294	2009-04-01 00:35:35.000	0.5
1010	Spectrogram 1	2	2139.5	2141.5	50.0	350.0	2009/04/01	0	0.796967089176178	2009-04-01 00:35:39.500	0.5
1011	Spectrogram 1	2	2229.3	2231.3	50.0	350.0	2009/04/01	0	0.5165576338768005	2009-04-01 00:37:09.300	0.5
1012	Spectrogram 1	2	2255.6	2257.6	50.0	350.0	2009/04/01	0	0.6482266783714294	2009-04-01 00:37:35.600	0.5
1013	Spectrogram 1	2	2373.8	2375.8	50.0	350.0	2009/04/01	0	0.7911018133163452	2009-04-01 00:39:33.800	0.5
1014	Spectrogram 1	2	2474.7	2476.7	50.0	350.0	2009/04/01	0	0.5500063896179199	2009-04-01 00:41:14.700	0.5
1015	Spectrogram 1	2	2514.2	2516.2	50.0	350.0	2009/04/01	0	0.5583214163780212	2009-04-01 00:41:54.200	0.5
1016	Spectrogram 1	2	2527.3	2529.3	50.0	350.0	2009/04/01	0	0.6367058157920837	2009-04-01 00:42:07.300	0.5
1017	Spectrogram 1	2	2530.6	2532.6	50.0	350.0	2009/04/01	0	0.5076091885566711	2009-04-01 00:42:10.600	0.5
1018	Spectrogram 1	2	2543.6	2545.6	50.0	350.0	2009/04/01	0	0.6674588322639465	2009-04-01 00:42:23.600	0.5
1019	Spectrogram 1	2	2680.4	2682.4	50.0	350.0	2009/04/01	0	0.7758256196975708	2009-04-01 00:44:40.400	0.5
1020	Spectrogram 1	2	2733.7	2735.7	50.0	350.0	2009/04/01	0	0.7587540745735168	2009-04-01 00:45:33.700	0.5
1021	Spectrogram 1	2	2767.9	2769.9	50.0	350.0	2009/04/01	0	0.561309278011322	2009-04-01 00:46:07.900	0.5
1022	Spectrogram 1	2	2839.2	2841.2	50.0	350.0	2009/04/01	0	0.5796636939048767	2009-04-01 00:47:19.200	0.5
1023	Spectrogram 1	2	3077.6	3079.6	50.0	350.0	2009/04/01	0	0.8755497336387634	2009-04-01 00:51:17.600	0.5
1024	Spectrogram 1	2	3282.6	3284.6	50.0	350.0	2009/04/01	0	0.640525221824646	2009-04-01 00:54:42.600	0.5
1025	Spectrogram 1	2	3293.1	3295.1	50.0	350.0	2009/04/01	0	0.8461682200431824	2009-04-01 00:54:53.100	0.5
1026	Spectrogram 1	2	3338.9	3340.9	50.0	350.0	2009/04/01	0	0.9628202319145203	2009-04-01 00:55:38.900	0.5
1027	Spectrogram 1	2	3610.8	3612.8	50.0	350.0	2009/04/01	1	0.6763408184051514	2009-04-01 01:00:10.800	0.5
1028	Spectrogram 1	2	3652.9	3654.9	50.0	350.0	2009/04/01	1	0.5269443988800049	2009-04-01 01:00:52.900	0.5
1029	Spectrogram 1	2	3839.9	3841.9	50.0	350.0	2009/04/01	1	0.5534289479255676	2009-04-01 01:03:59.900	0.5
1030	Spectrogram 1	2	3933.4	3935.4	50.0	350.0	2009/04/01	1	0.7042048573493958	2009-04-01 01:05:33.400	0.5
1031	Spectrogram 1	2	4338.6	4340.6	50.0	350.0	2009/04/01	1	0.9152143001556396	2009-04-01 01:12:18.600	0.5
1032	Spectrogram 1	2	4439.0	4441.0	50.0	350.0	2009/04/01	1	0.6419337391853333	2009-04-01 01:13:59.000	0.5
1033	Spectrogram 1	2	4520.9	4522.9	50.0	350.0	2009/04/01	1	0.5686324238777161	2009-04-01 01:15:20.900	0.5
1034	Spectrogram 1	2	4650.8	4652.8	50.0	350.0	2009/04/01	1	0.677424430847168	2009-04-01 01:17:30.800	0.5
1035	Spectrogram 1	2	4714.9	4716.9	50.0	350.0	2009/04/01	1	0.7531412839889526	2009-04-01 01:18:34.900	0.5
1036	Spectrogram 1	2	4783.2	4785.2	50.0	350.0	2009/04/01	1	0.988805890083313	2009-04-01 01:19:43.200	0.5
1037	Spectrogram 1	2	4916.6	4918.6	50.0	350.0	2009/04/01	1	0.6268407106399536	2009-04-01 01:21:56.600	0.5
1038	Spectrogram 1	2	4954.2	4956.2	50.0	350.0	2009/04/01	1	0.6268911361694336	2009-04-01 01:22:34.200	0.5
1039	Spectrogram 1	2	4963.6	4965.6	50.0	350.0	2009/04/01	1	0.5231679677963257	2009-04-01 01:22:43.600	0.5
1040	Spectrogram 1	2	5131.5	5133.5	50.0	350.0	2009/04/01	1	0.8882233500480652	2009-04-01 01:25:31.500	0.5
1041	Spectrogram 1	2	5435.2	5437.2	50.0	350.0	2009/04/01	1	0.6657044291496277	2009-04-01 01:30:35.200	0.5
1042	Spectrogram 1	2	5569.5	5571.5	50.0	350.0	2009/04/01	1	0.508034348487854	2009-04-01 01:32:49.500	0.5
1043	Spectrogram 1	2	5604.3	5606.3	50.0	350.0	2009/04/01	1	0.7172839641571045	2009-04-01 01:33:24.300	0.5
1044	Spectrogram 1	2	5618.7	5620.7	50.0	350.0	2009/04/01	1	0.8942117691040039	2009-04-01 01:33:38.700	0.5
1045	Spectrogram 1	2	5646.9	5648.9	50.0	350.0	2009/04/01	1	0.8765956163406372	2009-04-01 01:34:06.900	0.5
1046	Spectrogram 1	2	5656.5	5658.5	50.0	350.0	2009/04/01	1	0.8225924968719482	2009-04-01 01:34:16.500	0.5
1047	Spectrogram 1	2	5717.7	5719.7	50.0	350.0	2009/04/01	1	0.7478310465812683	2009-04-01 01:35:17.700	0.5
1048	Spectrogram 1	2	5755.8	5757.8	50.0	350.0	2009/04/01	1	0.895002543926239	2009-04-01 01:35:55.800	0.5
1049	Spectrogram 1	2	5786.1	5788.1	50.0	350.0	2009/04/01	1	0.7871818542480469	2009-04-01 01:36:26.100	0.5
1050	Spectrogram 1	2	5794.3	5796.3	50.0	350.0	2009/04/01	1	0.9823905229568481	2009-04-01 01:36:34.300	0.5
1051	Spectrogram 1	2	5843.4	5845.4	50.0	350.0	2009/04/01	1	0.6178025603294373	2009-04-01 01:37:23.400	0.5
1052	Spectrogram 1	2	5846.0	5848.0	50.0	350.0	2009/04/01	1	0.5093738436698914	2009-04-01 01:37:26.000	0.5
1053	Spectrogram 1	2	5873.2	5875.2	50.0	350.0	2009/04/01	1	0.646338939666748	2009-04-01 01:37:53.200	0.5
1054	Spectrogram 1	2	5977.5	5979.5	50.0	350.0	2009/04/01	1	0.6965576410293579	2009-04-01 01:39:37.500	0.5
1055	Spectrogram 1	2	5998.0	6000.0	50.0	350.0	2009/04/01	1	0.8463443517684937	2009-04-01 01:39:58.000	0.5
1056	Spectrogram 1	2	6016.0	6018.0	50.0	350.0	2009/04/01	1	0.6309307813644409	2009-04-01 01:40:16.000	0.5
1057	Spectrogram 1	2	6053.5	6055.5	50.0	350.0	2009/04/01	1	0.795498251914978	2009-04-01 01:40:53.500	0.5
1058	Spectrogram 1	2	6108.1	6110.1	50.0	350.0	2009/04/01	1	0.8519238829612732	2009-04-01 01:41:48.100	0.5
1059	Spectrogram 1	2	6114.0	6116.0	50.0	350.0	2009/04/01	1	0.6756613254547119	2009-04-01 01:41:54.000	0.5
1060	Spectrogram 1	2	6194.1	6196.1	50.0	350.0	2009/04/01	1	0.9670441746711731	2009-04-01 01:43:14.100	0.5
1061	Spectrogram 1	2	6268.3	6270.3	50.0	350.0	2009/04/01	1	0.5016059875488281	2009-04-01 01:44:28.300	0.5
1062	Spectrogram 1	2	6312.0	6314.0	50.0	350.0	2009/04/01	1	0.8165721893310547	2009-04-01 01:45:12.000	0.5
1063	Spectrogram 1	2	6381.5	6383.5	50.0	350.0	2009/04/01	1	0.9070988297462463	2009-04-01 01:46:21.500	0.5
1064	Spectrogram 1	2	6444.1	6446.1	50.0	350.0	2009/04/01	1	0.89262455701828	2009-04-01 01:47:24.100	0.5
1065	Spectrogram 1	2	6446.2	6448.2	50.0	350.0	2009/04/01	1	0.7908596992492676	2009-04-01 01:47:26.200	0.5
1066	Spectrogram 1	2	6586.6	6588.6	50.0	350.0	2009/04/01	1	0.5569348335266113	2009-04-01 01:49:46.600	0.5
1067	Spectrogram 1	2	6599.0	6601.0	50.0	350.0	2009/04/01	1	0.6931119561195374	2009-04-01 01:49:59.000	0.5
1068	Spectrogram 1	2	6728.2	6730.2	50.0	350.0	2009/04/01	1	0.6732524633407593	2009-04-01 01:52:08.200	0.5
1069	Spectrogram 1	2	6762.1	6764.1	50.0	350.0	2009/04/01	1	0.831369161605835	2009-04-01 01:52:42.100	0.5
1070	Spectrogram 1	2	6772.4	6774.4	50.0	350.0	2009/04/01	1	0.8090364933013916	2009-04-01 01:52:52.400	0.5
1071	Spectrogram 1	2	6774.6	6776.6	50.0	350.0	2009/04/01	1	0.5639730095863342	2009-04-01 01:52:54.600	0.5
1072	Spectrogram 1	2	6777.0	6779.0	50.0	350.0	2009/04/01	1	0.6760182976722717	2009-04-01 01:52:57.000	0.5
1073	Spectrogram 1	2	6793.0	6795.0	50.0	350.0	2009/04/01	1	0.7354666590690613	2009-04-01 01:53:13.000	0.5
1074	Spectrogram 1	2	6817.4	6819.4	50.0	350.0	2009/04/01	1	0.5002172589302063	2009-04-01 01:53:37.400	0.5
1075	Spectrogram 1	2	6826.3	6828.3	50.0	350.0	2009/04/01	1	0.884089469909668	2009-04-01 01:53:46.300	0.5
1076	Spectrogram 1	2	6881.5	6883.5	50.0	350.0	2009/04/01	1	0.5572896599769592	2009-04-01 01:54:41.500	0.5
1077	Spectrogram 1	2	6948.8	6950.8	50.0	350.0	2009/04/01	1	0.6599370837211609	2009-04-01 01:55:48.800	0.5
1078	Spectrogram 1	2	7188.5	7190.5	50.0	350.0	2009/04/01	1	0.5973594188690186	2009-04-01 01:59:48.500	0.5
1079	Spectrogram 1	2	7222.9	7224.9	50.0	350.0	2009/04/01	2	0.6732056140899658	2009-04-01 02:00:22.900	0.5
1080	Spectrogram 1	2	7421.4	7423.4	50.0	350.0	2009/04/01	2	0.5448189973831177	2009-04-01 02:03:41.400	0.5
1081	Spectrogram 1	2	7439.7	7441.7	50.0	350.0	2009/04/01	2	0.5954140424728394	2009-04-01 02:03:59.700	0.5
1082	Spectrogram 1	2	7594.7	7596.7	50.0	350.0	2009/04/01	2	0.6944754123687744	2009-04-01 02:06:34.700	0.5
1083	Spectrogram 1	2	7743.3	7745.3	50.0	350.0	2009/04/01	2	0.8098729252815247	2009-04-01 02:09:03.300	0.5
1084	Spectrogram 1	2	7761.0	7763.0	50.0	350.0	2009/04/01	2	0.5611121654510498	2009-04-01 02:09:21.000	0.5
1085	Spectrogram 1	2	7769.7	7771.7	50.0	350.0	2009/04/01	2	0.7271906137466431	2009-04-01 02:09:29.700	0.5
1086	Spectrogram 1	2	7780.2	7782.2	50.0	350.0	2009/04/01	2	0.5762026906013489	2009-04-01 02:09:40.200	0.5
1087	Spectrogram 1	2	7784.6	7786.6	50.0	350.0	2009/04/01	2	0.8362940549850464	2009-04-01 02:09:44.600	0.5
1088	Spectrogram 1	2	7791.3	7793.3	50.0	350.0	2009/04/01	2	0.7108849883079529	2009-04-01 02:09:51.300	0.5
1089	Spectrogram 1	2	7817.9	7819.9	50.0	350.0	2009/04/01	2	0.6992961168289185	2009-04-01 02:10:17.900	0.5
1090	Spectrogram 1	2	7841.2	7843.2	50.0	350.0	2009/04/01	2	0.9807237386703491	2009-04-01 02:10:41.200	0.5
1091	Spectrogram 1	2	7876.3	7878.3	50.0	350.0	2009/04/01	2	0.9133626818656921	2009-04-01 02:11:16.300	0.5
1092	Spectrogram 1	2	7926.4	7928.4	50.0	350.0	2009/04/01	2	0.5867024064064026	2009-04-01 02:12:06.400	0.5
1093	Spectrogram 1	2	7965.3	7967.3	50.0	350.0	2009/04/01	2	0.9121161103248596	2009-04-01 02:12:45.300	0.5
1094	Spectrogram 1	2	7980.0	7982.0	50.0	350.0	2009/04/01	2	0.5271116495132446	2009-04-01 02:13:00.000	0.5
1095	Spectrogram 1	2	8022.7	8024.7	50.0	350.0	2009/04/01	2	0.724456787109375	2009-04-01 02:13:42.700	0.5
1096	Spectrogram 1	2	8066.0	8068.0	50.0	350.0	2009/04/01	2	0.8839083909988403	2009-04-01 02:14:26.000	0.5
1097	Spectrogram 1	2	8095.1	8097.1	50.0	350.0	2009/04/01	2	0.5169919729232788	2009-04-01 02:14:55.100	0.5
1098	Spectrogram 1	2	8109.4	8111.4	50.0	350.0	2009/04/01	2	0.7429770231246948	2009-04-01 02:15:09.400	0.5
1099	Spectrogram 1	2	8156.7	8158.7	50.0	350.0	2009/04/01	2	0.5082327127456665	2009-04-01 02:15:56.700	0.5
1100	Spectrogram 1	2	8159.5	8161.5	50.0	350.0	2009/04/01	2	0.622455358505249	2009-04-01 02:15:59.500	0.5
1101	Spectrogram 1	2	8187.6	8189.6	50.0	350.0	2009/04/01	2	0.6576610207557678	2009-04-01 02:16:27.600	0.5
1102	Spectrogram 1	2	8257.8	8259.8	50.0	350.0	2009/04/01	2	0.8008286356925964	2009-04-01 02:17:37.800	0.5
1103	Spectrogram 1	2	8275.2	8277.2	50.0	350.0	2009/04/01	2	0.8681696653366089	2009-04-01 02:17:55.200	0.5
1104	Spectrogram 1	2	8289.3	8291.3	50.0	350.0	2009/04/01	2	0.7990625500679016	2009-04-01 02:18:09.300	0.5
1105	Spectrogram 1	2	8481.4	8483.4	50.0	350.0	2009/04/01	2	0.7098171710968018	2009-04-01 02:21:21.400	0.5
1106	Spectrogram 1	2	8533.1	8535.1	50.0	350.0	2009/04/01	2	0.6886563897132874	2009-04-01 02:22:13.100	0.5
1107	Spectrogram 1	2	8587.4	8589.4	50.0	350.0	2009/04/01	2	0.521694540977478	2009-04-01 02:23:07.400	0.5
1108	Spectrogram 1	2	8619.3	8621.3	50.0	350.0	2009/04/01	2	0.6030204892158508	2009-04-01 02:23:39.300	0.5
1109	Spectrogram 1	2	8631.9	8633.9	50.0	350.0	2009/04/01	2	0.5522129535675049	2009-04-01 02:23:51.900	0.5
1110	Spectrogram 1	2	8686.9	8688.9	50.0	350.0	2009/04/01	2	0.5942513942718506	2009-04-01 02:24:46.900	0.5
1111	Spectrogram 1	2	8730.5	8732.5	50.0	350.0	2009/04/01	2	0.8067163825035095	2009-04-01 02:25:30.500	0.5
1112	Spectrogram 1	2	8830.2	8832.2	50.0	350.0	2009/04/01	2	0.5418470501899719	2009-04-01 02:27:10.200	0.5
1113	Spectrogram 1	2	8840.7	8842.7	50.0	350.0	2009/04/01	2	0.7301704287528992	2009-04-01 02:27:20.700	0.5
1114	Spectrogram 1	2	8889.0	8891.0	50.0	350.0	2009/04/01	2	0.5769054293632507	2009-04-01 02:28:09.000	0.5
1115	Spectrogram 1	2	8916.8	8918.8	50.0	350.0	2009/04/01	2	0.5569393038749695	2009-04-01 02:28:36.800	0.5
1116	Spectrogram 1	2	8923.1	8925.1	50.0	350.0	2009/04/01	2	0.740608274936676	2009-04-01 02:28:43.100	0.5
1117	Spectrogram 1	2	8932.9	8934.9	50.0	350.0	2009/04/01	2	0.7399067282676697	2009-04-01 02:28:52.900	0.5
1118	Spectrogram 1	2	9176.1	9178.1	50.0	350.0	2009/04/01	2	0.5540738105773926	2009-04-01 02:32:56.100	0.5
1119	Spectrogram 1	2	9236.2	9238.2	50.0	350.0	2009/04/01	2	0.6497625112533569	2009-04-01 02:33:56.200	0.5
1120	Spectrogram 1	2	9257.9	9259.9	50.0	350.0	2009/04/01	2	0.5212418437004089	2009-04-01 02:34:17.900	0.5
1121	Spectrogram 1	2	9300.1	9302.1	50.0	350.0	2009/04/01	2	0.5338600873947144	2009-04-01 02:35:00.100	0.5
1122	Spectrogram 1	2	9312.1	9314.1	50.0	350.0	2009/04/01	2	0.8085068464279175	2009-04-01 02:35:12.100	0.5
1123	Spectrogram 1	2	9334.3	9336.3	50.0	350.0	2009/04/01	2	0.6473261713981628	2009-04-01 02:35:34.300	0.5
1124	Spectrogram 1	2	9525.3	9527.3	50.0	350.0	2009/04/01	2	0.6842859983444214	2009-04-01 02:38:45.300	0.5
1125	Spectrogram 1	2	9600.9	9602.9	50.0	350.0	2009/04/01	2	0.5707570314407349	2009-04-01 02:40:00.900	0.5
1126	Spectrogram 1	2	9728.9	9730.9	50.0	350.0	2009/04/01	2	0.8168715834617615	2009-04-01 02:42:08.900	0.5
1127	Spectrogram 1	2	9894.1	9896.1	50.0	350.0	2009/04/01	2	0.8663035035133362	2009-04-01 02:44:54.100	0.5
1128	Spectrogram 1	2	10021.2	10023.2	50.0	350.0	2009/04/01	2	0.944878101348877	2009-04-01 02:47:01.200	0.5
1129	Spectrogram 1	2	10150.4	10152.4	50.0	350.0	2009/04/01	2	0.9223277568817139	2009-04-01 02:49:10.400	0.5
1130	Spectrogram 1	2	10236.6	10238.6	50.0	350.0	2009/04/01	2	0.9939579963684082	2009-04-01 02:50:36.600	0.5
1131	Spectrogram 1	2	10334.3	10336.3	50.0	350.0	2009/04/01	2	0.6155057549476624	2009-04-01 02:52:14.300	0.5
1132	Spectrogram 1	2	10396.2	10398.2	50.0	350.0	2009/04/01	2	0.9954639077186584	2009-04-01 02:53:16.200	0.5
1133	Spectrogram 1	2	10418.0	10420.0	50.0	350.0	2009/04/01	2	0.8666696548461914	2009-04-01 02:53:38.000	0.5
1134	Spectrogram 1	2	10441.0	10443.0	50.0	350.0	2009/04/01	2	0.6970483064651489	2009-04-01 02:54:01.000	0.5
1135	Spectrogram 1	2	10449.2	10451.2	50.0	350.0	2009/04/01	2	0.9914137125015259	2009-04-01 02:54:09.200	0.5
1136	Spectrogram 1	2	10489.5	10491.5	50.0	350.0	2009/04/01	2	0.6976599097251892	2009-04-01 02:54:49.500	0.5
1137	Spectrogram 1	2	10554.7	10556.7	50.0	350.0	2009/04/01	2	0.8433482646942139	2009-04-01 02:55:54.700	0.5
1138	Spectrogram 1	2	10572.3	10574.3	50.0	350.0	2009/04/01	2	0.9964399933815002	2009-04-01 02:56:12.300	0.5
1139	Spectrogram 1	2	10616.3	10618.3	50.0	350.0	2009/04/01	2	0.9833682179450989	2009-04-01 02:56:56.300	0.5
1140	Spectrogram 1	2	10629.1	10631.1	50.0	350.0	2009/04/01	2	0.8091661930084229	2009-04-01 02:57:09.100	0.5
1141	Spectrogram 1	2	10672.5	10674.5	50.0	350.0	2009/04/01	2	0.5043131709098816	2009-04-01 02:57:52.500	0.5
1142	Spectrogram 1	2	10713.8	10715.8	50.0	350.0	2009/04/01	2	0.7406989932060242	2009-04-01 02:58:33.800	0.5
1143	Spectrogram 1	2	10785.2	10787.2	50.0	350.0	2009/04/01	2	0.7313926219940186	2009-04-01 02:59:45.200	0.5
1144	Spectrogram 1	2	10787.9	10789.9	50.0	350.0	2009/04/01	2	0.5582888126373291	2009-04-01 02:59:47.900	0.5
1145	Spectrogram 1	2	10793.2	10795.2	50.0	350.0	2009/04/01	2	0.504102885723114	2009-04-01 02:59:53.200	0.5
1146	Spectrogram 1	2	10836.8	10838.8	50.0	350.0	2009/04/01	3	0.7900014519691467	2009-04-01 03:00:36.800	0.5
1147	Spectrogram 1	2	10855.0	10857.0	50.0	350.0	2009/04/01	3	0.7652469277381897	2009-04-01 03:00:55.000	0.5
1148	Spectrogram 1	2	10863.3	10865.3	50.0	350.0	2009/04/01	3	0.9774528741836548	2009-04-01 03:01:03.300	0.5
1149	Spectrogram 1	2	10868.2	10870.2	50.0	350.0	2009/04/01	3	0.7980956435203552	2009-04-01 03:01:08.200	0.5
1150	Spectrogram 1	2	10895.1	10897.1	50.0	350.0	2009/04/01	3	0.873776376247406	2009-04-01 03:01:35.100	0.5
1151	Spectrogram 1	2	10998.3	11000.3	50.0	350.0	2009/04/01	3	0.8106633424758911	2009-04-01 03:03:18.300	0.5
1152	Spectrogram 1	2	11027.2	11029.2	50.0	350.0	2009/04/01	3	0.6842971444129944	2009-04-01 03:03:47.200	0.5
1153	Spectrogram 1	2	11035.9	11037.9	50.0	350.0	2009/04/01	3	0.9998186230659485	2009-04-01 03:03:55.900	0.5
1154	Spectrogram 1	2	11073.2	11075.2	50.0	350.0	2009/04/01	3	0.8421419262886047	2009-04-01 03:04:33.200	0.5
1155	Spectrogram 1	2	11152.8	11154.8	50.0	350.0	2009/04/01	3	0.8491867184638977	2009-04-01 03:05:52.800	0.5
1156	Spectrogram 1	2	11170.2	11172.2	50.0	350.0	2009/04/01	3	0.5285781621932983	2009-04-01 03:06:10.200	0.5
1157	Spectrogram 1	2	11243.1	11245.1	50.0	350.0	2009/04/01	3	0.767508864402771	2009-04-01 03:07:23.100	0.5
1158	Spectrogram 1	2	11300.7	11302.7	50.0	350.0	2009/04/01	3	0.7757489681243896	2009-04-01 03:08:20.700	0.5
1159	Spectrogram 1	2	11498.4	11500.4	50.0	350.0	2009/04/01	3	0.7338476181030273	2009-04-01 03:11:38.400	0.5
1160	Spectrogram 1	2	11643.3	11645.3	50.0	350.0	2009/04/01	3	0.8121298551559448	2009-04-01 03:14:03.300	0.5
1161	Spectrogram 1	2	11651.3	11653.3	50.0	350.0	2009/04/01	3	0.5476554036140442	2009-04-01 03:14:11.300	0.5
1162	Spectrogram 1	2	11710.7	11712.7	50.0	350.0	2009/04/01	3	0.7592163681983948	2009-04-01 03:15:10.700	0.5
1163	Spectrogram 1	2	11869.6	11871.6	50.0	350.0	2009/04/01	3	0.8243959546089172	2009-04-01 03:17:49.600	0.5
1164	Spectrogram 1	2	11872.0	11874.0	50.0	350.0	2009/04/01	3	0.904782235622406	2009-04-01 03:17:52.000	0.5
1165	Spectrogram 1	2	11881.9	11883.9	50.0	350.0	2009/04/01	3	0.7664439082145691	2009-04-01 03:18:01.900	0.5
1166	Spectrogram 1	2	12108.8	12110.8	50.0	350.0	2009/04/01	3	0.7838853597640991	2009-04-01 03:21:48.800	0.5
