Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Score	timestamp	Detection threshold
1747	Spectrogram 1	2	76305.8	76307.8	50.0	350.0	2009/04/03	21	0.9577159285545349	2009-04-03 21:11:45.800	0.5
1748	Spectrogram 1	2	76313.0	76315.0	50.0	350.0	2009/04/03	21	0.5475456714630127	2009-04-03 21:11:53.000	0.5
1749	Spectrogram 1	2	76326.1	76328.1	50.0	350.0	2009/04/03	21	0.6192864775657654	2009-04-03 21:12:06.100	0.5
1750	Spectrogram 1	2	76338.0	76340.0	50.0	350.0	2009/04/03	21	0.9984026551246643	2009-04-03 21:12:18.000	0.5
1751	Spectrogram 1	2	76373.0	76375.0	50.0	350.0	2009/04/03	21	0.9946339130401611	2009-04-03 21:12:53.000	0.5
1752	Spectrogram 1	2	76398.3	76400.3	50.0	350.0	2009/04/03	21	0.9814751148223877	2009-04-03 21:13:18.300	0.5
1753	Spectrogram 1	2	76517.6	76519.6	50.0	350.0	2009/04/03	21	0.9954753518104553	2009-04-03 21:15:17.600	0.5
1754	Spectrogram 1	2	76540.2	76542.2	50.0	350.0	2009/04/03	21	0.9386919140815735	2009-04-03 21:15:40.200	0.5
1755	Spectrogram 1	2	76656.3	76658.3	50.0	350.0	2009/04/03	21	0.9994739890098572	2009-04-03 21:17:36.300	0.5
1756	Spectrogram 1	2	76676.0	76678.0	50.0	350.0	2009/04/03	21	0.8723904490470886	2009-04-03 21:17:56.000	0.5
1757	Spectrogram 1	2	76680.5	76682.5	50.0	350.0	2009/04/03	21	0.9867997169494629	2009-04-03 21:18:00.500	0.5
1758	Spectrogram 1	2	76807.6	76809.6	50.0	350.0	2009/04/03	21	0.9674826860427856	2009-04-03 21:20:07.600	0.5
1759	Spectrogram 1	2	76838.1	76840.1	50.0	350.0	2009/04/03	21	0.880580484867096	2009-04-03 21:20:38.100	0.5
1760	Spectrogram 1	2	76890.5	76892.5	50.0	350.0	2009/04/03	21	0.6346439123153687	2009-04-03 21:21:30.500	0.5
1761	Spectrogram 1	2	76912.1	76914.1	50.0	350.0	2009/04/03	21	0.9672366976737976	2009-04-03 21:21:52.100	0.5
1762	Spectrogram 1	2	76963.1	76965.1	50.0	350.0	2009/04/03	21	0.9982454776763916	2009-04-03 21:22:43.100	0.5
1763	Spectrogram 1	2	76977.3	76979.3	50.0	350.0	2009/04/03	21	0.714013397693634	2009-04-03 21:22:57.300	0.5
1764	Spectrogram 1	2	76996.0	76998.0	50.0	350.0	2009/04/03	21	0.9980371594429016	2009-04-03 21:23:16.000	0.5
1765	Spectrogram 1	2	77038.5	77040.5	50.0	350.0	2009/04/03	21	0.9908468127250671	2009-04-03 21:23:58.500	0.5
1766	Spectrogram 1	2	77073.5	77075.5	50.0	350.0	2009/04/03	21	0.9972572922706604	2009-04-03 21:24:33.500	0.5
1767	Spectrogram 1	2	77087.2	77089.2	50.0	350.0	2009/04/03	21	0.9851260185241699	2009-04-03 21:24:47.200	0.5
1768	Spectrogram 1	2	77124.0	77126.0	50.0	350.0	2009/04/03	21	0.9909030795097351	2009-04-03 21:25:24.000	0.5
1769	Spectrogram 1	2	77162.6	77164.6	50.0	350.0	2009/04/03	21	0.9731680154800415	2009-04-03 21:26:02.600	0.5
1770	Spectrogram 1	2	77193.9	77195.9	50.0	350.0	2009/04/03	21	0.6365964412689209	2009-04-03 21:26:33.900	0.5
1771	Spectrogram 1	2	77201.5	77203.5	50.0	350.0	2009/04/03	21	0.9313837289810181	2009-04-03 21:26:41.500	0.5
1772	Spectrogram 1	2	77233.5	77235.5	50.0	350.0	2009/04/03	21	0.9404160380363464	2009-04-03 21:27:13.500	0.5
1773	Spectrogram 1	2	77263.1	77265.1	50.0	350.0	2009/04/03	21	0.623406708240509	2009-04-03 21:27:43.100	0.5
1774	Spectrogram 1	2	77300.3	77302.3	50.0	350.0	2009/04/03	21	0.9882348775863647	2009-04-03 21:28:20.300	0.5
1775	Spectrogram 1	2	77316.3	77318.3	50.0	350.0	2009/04/03	21	0.6533351540565491	2009-04-03 21:28:36.300	0.5
1776	Spectrogram 1	2	77395.3	77397.3	50.0	350.0	2009/04/03	21	0.557560920715332	2009-04-03 21:29:55.300	0.5
1777	Spectrogram 1	2	77611.7	77613.7	50.0	350.0	2009/04/03	21	0.6357690691947937	2009-04-03 21:33:31.700	0.5
1778	Spectrogram 1	2	77658.7	77660.7	50.0	350.0	2009/04/03	21	0.6282535791397095	2009-04-03 21:34:18.700	0.5
1779	Spectrogram 1	2	77687.9	77689.9	50.0	350.0	2009/04/03	21	0.8596089482307434	2009-04-03 21:34:47.900	0.5
1780	Spectrogram 1	2	77731.0	77733.0	50.0	350.0	2009/04/03	21	0.5182730555534363	2009-04-03 21:35:31.000	0.5
1781	Spectrogram 1	2	78627.7	78629.7	50.0	350.0	2009/04/03	21	0.6653077006340027	2009-04-03 21:50:27.700	0.5
1782	Spectrogram 1	2	78682.8	78684.8	50.0	350.0	2009/04/03	21	0.6708717346191406	2009-04-03 21:51:22.800	0.5
1783	Spectrogram 1	2	79409.2	79411.2	50.0	350.0	2009/04/03	22	0.5092067122459412	2009-04-03 22:03:29.200	0.5
1784	Spectrogram 1	2	79452.1	79454.1	50.0	350.0	2009/04/03	22	0.5246490836143494	2009-04-03 22:04:12.100	0.5
1785	Spectrogram 1	2	80103.4	80105.4	50.0	350.0	2009/04/03	22	0.5371482372283936	2009-04-03 22:15:03.400	0.5
1786	Spectrogram 1	2	80486.5	80488.5	50.0	350.0	2009/04/03	22	0.6213752031326294	2009-04-03 22:21:26.500	0.5
1787	Spectrogram 1	2	82595.7	82597.7	50.0	350.0	2009/04/03	22	0.6082878112792969	2009-04-03 22:56:35.700	0.5
1788	Spectrogram 1	2	82612.9	82614.9	50.0	350.0	2009/04/03	22	0.9908834099769592	2009-04-03 22:56:52.900	0.5
1789	Spectrogram 1	2	82648.0	82650.0	50.0	350.0	2009/04/03	22	0.9801966547966003	2009-04-03 22:57:28.000	0.5
1790	Spectrogram 1	2	82678.7	82680.7	50.0	350.0	2009/04/03	22	0.9794249534606934	2009-04-03 22:57:58.700	0.5
1791	Spectrogram 1	2	82819.3	82821.3	50.0	350.0	2009/04/03	23	0.5646302700042725	2009-04-03 23:00:19.300	0.5
1792	Spectrogram 1	2	82953.6	82955.6	50.0	350.0	2009/04/03	23	0.8906897902488708	2009-04-03 23:02:33.600	0.5
1793	Spectrogram 1	2	82993.5	82995.5	50.0	350.0	2009/04/03	23	0.599524736404419	2009-04-03 23:03:13.500	0.5
1794	Spectrogram 1	2	83128.8	83130.8	50.0	350.0	2009/04/03	23	0.983890950679779	2009-04-03 23:05:28.800	0.5
1795	Spectrogram 1	2	83154.3	83156.3	50.0	350.0	2009/04/03	23	0.8083434104919434	2009-04-03 23:05:54.300	0.5
1796	Spectrogram 1	2	83162.7	83164.7	50.0	350.0	2009/04/03	23	0.9972895383834839	2009-04-03 23:06:02.700	0.5
1797	Spectrogram 1	2	83193.4	83195.4	50.0	350.0	2009/04/03	23	0.6242446303367615	2009-04-03 23:06:33.400	0.5
1798	Spectrogram 1	2	83230.1	83232.1	50.0	350.0	2009/04/03	23	0.9574044346809387	2009-04-03 23:07:10.100	0.5
1799	Spectrogram 1	2	83258.5	83260.5	50.0	350.0	2009/04/03	23	0.9669950008392334	2009-04-03 23:07:38.500	0.5
1800	Spectrogram 1	2	83306.0	83308.0	50.0	350.0	2009/04/03	23	0.9851851463317871	2009-04-03 23:08:26.000	0.5
1801	Spectrogram 1	2	83386.9	83388.9	50.0	350.0	2009/04/03	23	0.8541091084480286	2009-04-03 23:09:46.900	0.5
1802	Spectrogram 1	2	83414.6	83416.6	50.0	350.0	2009/04/03	23	0.9903276562690735	2009-04-03 23:10:14.600	0.5
1803	Spectrogram 1	2	83455.1	83457.1	50.0	350.0	2009/04/03	23	0.8512544631958008	2009-04-03 23:10:55.100	0.5
1804	Spectrogram 1	2	83480.2	83482.2	50.0	350.0	2009/04/03	23	0.9928420782089233	2009-04-03 23:11:20.200	0.5
1805	Spectrogram 1	2	83567.8	83569.8	50.0	350.0	2009/04/03	23	0.9997467398643494	2009-04-03 23:12:47.800	0.5
1806	Spectrogram 1	2	83608.1	83610.1	50.0	350.0	2009/04/03	23	0.9353362321853638	2009-04-03 23:13:28.100	0.5
1807	Spectrogram 1	2	83627.3	83629.3	50.0	350.0	2009/04/03	23	0.9984045624732971	2009-04-03 23:13:47.300	0.5
1808	Spectrogram 1	2	83651.2	83653.2	50.0	350.0	2009/04/03	23	0.9988200068473816	2009-04-03 23:14:11.200	0.5
1809	Spectrogram 1	2	83666.4	83668.4	50.0	350.0	2009/04/03	23	0.9725885987281799	2009-04-03 23:14:26.400	0.5
1810	Spectrogram 1	2	83684.0	83686.0	50.0	350.0	2009/04/03	23	0.953172504901886	2009-04-03 23:14:44.000	0.5
1811	Spectrogram 1	2	83873.4	83875.4	50.0	350.0	2009/04/03	23	0.8667396306991577	2009-04-03 23:17:53.400	0.5
1812	Spectrogram 1	2	83984.1	83986.1	50.0	350.0	2009/04/03	23	0.9573935866355896	2009-04-03 23:19:44.100	0.5
1813	Spectrogram 1	2	84036.9	84038.9	50.0	350.0	2009/04/03	23	0.9132474660873413	2009-04-03 23:20:36.900	0.5
1814	Spectrogram 1	2	84059.6	84061.6	50.0	350.0	2009/04/03	23	0.8863638639450073	2009-04-03 23:20:59.600	0.5
1815	Spectrogram 1	2	84064.9	84066.9	50.0	350.0	2009/04/03	23	0.5980110168457031	2009-04-03 23:21:04.900	0.5
1816	Spectrogram 1	2	84167.1	84169.1	50.0	350.0	2009/04/03	23	0.5469681620597839	2009-04-03 23:22:47.100	0.5
1817	Spectrogram 1	2	84176.6	84178.6	50.0	350.0	2009/04/03	23	0.9893591403961182	2009-04-03 23:22:56.600	0.5
1818	Spectrogram 1	2	84196.4	84198.4	50.0	350.0	2009/04/03	23	0.9911074042320251	2009-04-03 23:23:16.400	0.5
1819	Spectrogram 1	2	84217.0	84219.0	50.0	350.0	2009/04/03	23	0.9766011238098145	2009-04-03 23:23:37.000	0.5
1820	Spectrogram 1	2	84221.6	84223.6	50.0	350.0	2009/04/03	23	0.9995391368865967	2009-04-03 23:23:41.600	0.5
1821	Spectrogram 1	2	84231.4	84233.4	50.0	350.0	2009/04/03	23	0.8458346128463745	2009-04-03 23:23:51.400	0.5
1822	Spectrogram 1	2	84274.3	84276.3	50.0	350.0	2009/04/03	23	0.9359990358352661	2009-04-03 23:24:34.300	0.5
1823	Spectrogram 1	2	84284.3	84286.3	50.0	350.0	2009/04/03	23	0.7605419158935547	2009-04-03 23:24:44.300	0.5
1824	Spectrogram 1	2	84315.6	84317.6	50.0	350.0	2009/04/03	23	0.9611179828643799	2009-04-03 23:25:15.600	0.5
1825	Spectrogram 1	2	84349.2	84351.2	50.0	350.0	2009/04/03	23	0.8545973300933838	2009-04-03 23:25:49.200	0.5
1826	Spectrogram 1	2	84413.0	84415.0	50.0	350.0	2009/04/03	23	0.9853237867355347	2009-04-03 23:26:53.000	0.5
1827	Spectrogram 1	2	84474.4	84476.4	50.0	350.0	2009/04/03	23	0.9718979597091675	2009-04-03 23:27:54.400	0.5
1828	Spectrogram 1	2	84491.8	84493.8	50.0	350.0	2009/04/03	23	0.5751104354858398	2009-04-03 23:28:11.800	0.5
1829	Spectrogram 1	2	84523.1	84525.1	50.0	350.0	2009/04/03	23	0.9871691465377808	2009-04-03 23:28:43.100	0.5
1830	Spectrogram 1	2	84533.3	84535.3	50.0	350.0	2009/04/03	23	0.9597952961921692	2009-04-03 23:28:53.300	0.5
1831	Spectrogram 1	2	84675.8	84677.8	50.0	350.0	2009/04/03	23	0.9785391688346863	2009-04-03 23:31:15.800	0.5
1832	Spectrogram 1	2	84679.7	84681.7	50.0	350.0	2009/04/03	23	0.5813584327697754	2009-04-03 23:31:19.700	0.5
1833	Spectrogram 1	2	84715.2	84717.2	50.0	350.0	2009/04/03	23	0.9989026784896851	2009-04-03 23:31:55.200	0.5
1834	Spectrogram 1	2	84759.1	84761.1	50.0	350.0	2009/04/03	23	0.9929032921791077	2009-04-03 23:32:39.100	0.5
1835	Spectrogram 1	2	84829.9	84831.9	50.0	350.0	2009/04/03	23	0.7221469283103943	2009-04-03 23:33:49.900	0.5
1836	Spectrogram 1	2	84964.7	84966.7	50.0	350.0	2009/04/03	23	0.9955920577049255	2009-04-03 23:36:04.700	0.5
1837	Spectrogram 1	2	84998.6	85000.6	50.0	350.0	2009/04/03	23	0.9054605960845947	2009-04-03 23:36:38.600	0.5
1838	Spectrogram 1	2	85134.6	85136.6	50.0	350.0	2009/04/03	23	0.7001821398735046	2009-04-03 23:38:54.600	0.5
1839	Spectrogram 1	2	85245.5	85247.5	50.0	350.0	2009/04/03	23	0.9932683110237122	2009-04-03 23:40:45.500	0.5
1840	Spectrogram 1	2	85589.6	85591.6	50.0	350.0	2009/04/03	23	0.8084174394607544	2009-04-03 23:46:29.600	0.5
1841	Spectrogram 1	2	85723.9	85725.9	50.0	350.0	2009/04/03	23	0.7809308767318726	2009-04-03 23:48:43.900	0.5
1842	Spectrogram 1	2	86015.4	86017.4	50.0	350.0	2009/04/03	23	0.9753604531288147	2009-04-03 23:53:35.400	0.5
1843	Spectrogram 1	2	86050.7	86052.7	50.0	350.0	2009/04/03	23	0.6581383943557739	2009-04-03 23:54:10.700	0.5
1844	Spectrogram 1	2	86062.4	86064.4	50.0	350.0	2009/04/03	23	0.9902783036231995	2009-04-03 23:54:22.400	0.5
1845	Spectrogram 1	2	86377.9	86379.9	50.0	350.0	2009/04/03	23	0.8324794173240662	2009-04-03 23:59:37.900	0.5
1846	Spectrogram 1	3	7.0	9.0	50.0	350.0	2009/04/03	0	0.5055361390113831	2009-04-03 00:00:07.000	0.5
1847	Spectrogram 1	3	127.0	129.0	50.0	350.0	2009/04/03	0	0.8048236966133118	2009-04-03 00:02:07.000	0.5
1848	Spectrogram 1	3	185.9	187.9	50.0	350.0	2009/04/03	0	0.7378067970275879	2009-04-03 00:03:05.900	0.5
1849	Spectrogram 1	3	269.5	271.5	50.0	350.0	2009/04/03	0	0.5132407546043396	2009-04-03 00:04:29.500	0.5
1850	Spectrogram 1	3	307.4	309.4	50.0	350.0	2009/04/03	0	0.8329421877861023	2009-04-03 00:05:07.400	0.5
1851	Spectrogram 1	3	408.8	410.8	50.0	350.0	2009/04/03	0	0.5223013162612915	2009-04-03 00:06:48.800	0.5
1852	Spectrogram 1	3	487.4	489.4	50.0	350.0	2009/04/03	0	0.8535588383674622	2009-04-03 00:08:07.400	0.5
1853	Spectrogram 1	3	492.3	494.3	50.0	350.0	2009/04/03	0	0.6218633055686951	2009-04-03 00:08:12.300	0.5
1854	Spectrogram 1	3	934.7	936.7	50.0	350.0	2009/04/03	0	0.7994672656059265	2009-04-03 00:15:34.700	0.5
1855	Spectrogram 1	3	1028.2	1030.2	50.0	350.0	2009/04/03	0	0.5855610966682434	2009-04-03 00:17:08.200	0.5
1856	Spectrogram 1	3	1176.0	1178.0	50.0	350.0	2009/04/03	0	0.575542688369751	2009-04-03 00:19:36.000	0.5
1857	Spectrogram 1	3	1388.4	1390.4	50.0	350.0	2009/04/03	0	0.8661667108535767	2009-04-03 00:23:08.400	0.5
1858	Spectrogram 1	3	1446.0	1448.0	50.0	350.0	2009/04/03	0	0.6406114101409912	2009-04-03 00:24:06.000	0.5
1859	Spectrogram 1	3	1569.0	1571.0	50.0	350.0	2009/04/03	0	0.6541736125946045	2009-04-03 00:26:09.000	0.5
1860	Spectrogram 1	3	1678.2	1680.2	50.0	350.0	2009/04/03	0	0.9668112993240356	2009-04-03 00:27:58.200	0.5
1861	Spectrogram 1	3	1748.9	1750.9	50.0	350.0	2009/04/03	0	0.647835910320282	2009-04-03 00:29:08.900	0.5
1862	Spectrogram 1	3	1939.3	1941.3	50.0	350.0	2009/04/03	0	0.9048970937728882	2009-04-03 00:32:19.300	0.5
1863	Spectrogram 1	3	2227.1	2229.1	50.0	350.0	2009/04/03	0	0.5503222346305847	2009-04-03 00:37:07.100	0.5
1864	Spectrogram 1	3	2290.0	2292.0	50.0	350.0	2009/04/03	0	0.6802429556846619	2009-04-03 00:38:10.000	0.5
1865	Spectrogram 1	3	2359.5	2361.5	50.0	350.0	2009/04/03	0	0.6759266257286072	2009-04-03 00:39:19.500	0.5
1866	Spectrogram 1	3	2432.0	2434.0	50.0	350.0	2009/04/03	0	0.6091998219490051	2009-04-03 00:40:32.000	0.5
1867	Spectrogram 1	3	2470.1	2472.1	50.0	350.0	2009/04/03	0	0.8383196592330933	2009-04-03 00:41:10.100	0.5
1868	Spectrogram 1	3	2622.4	2624.4	50.0	350.0	2009/04/03	0	0.8806886672973633	2009-04-03 00:43:42.400	0.5
1869	Spectrogram 1	3	2650.7	2652.7	50.0	350.0	2009/04/03	0	0.524480938911438	2009-04-03 00:44:10.700	0.5
1870	Spectrogram 1	3	2835.3	2837.3	50.0	350.0	2009/04/03	0	0.6131341457366943	2009-04-03 00:47:15.300	0.5
1871	Spectrogram 1	3	2975.7	2977.7	50.0	350.0	2009/04/03	0	0.5074063539505005	2009-04-03 00:49:35.700	0.5
1872	Spectrogram 1	3	3068.5	3070.5	50.0	350.0	2009/04/03	0	0.7167546153068542	2009-04-03 00:51:08.500	0.5
1873	Spectrogram 1	3	3082.8	3084.8	50.0	350.0	2009/04/03	0	0.6479009389877319	2009-04-03 00:51:22.800	0.5
1874	Spectrogram 1	3	3191.2	3193.2	50.0	350.0	2009/04/03	0	0.7071048617362976	2009-04-03 00:53:11.200	0.5
1875	Spectrogram 1	3	3301.2	3303.2	50.0	350.0	2009/04/03	0	0.5043359398841858	2009-04-03 00:55:01.200	0.5
1876	Spectrogram 1	3	3551.7	3553.7	50.0	350.0	2009/04/03	0	0.6855632066726685	2009-04-03 00:59:11.700	0.5
1877	Spectrogram 1	3	3601.5	3603.5	50.0	350.0	2009/04/03	1	0.5746897459030151	2009-04-03 01:00:01.500	0.5
1878	Spectrogram 1	3	3723.2	3725.2	50.0	350.0	2009/04/03	1	0.9769796133041382	2009-04-03 01:02:03.200	0.5
1879	Spectrogram 1	3	3731.1	3733.1	50.0	350.0	2009/04/03	1	0.6867525577545166	2009-04-03 01:02:11.100	0.5
1880	Spectrogram 1	3	3977.9	3979.9	50.0	350.0	2009/04/03	1	0.8751143217086792	2009-04-03 01:06:17.900	0.5
1881	Spectrogram 1	3	3993.8	3995.8	50.0	350.0	2009/04/03	1	0.9950496554374695	2009-04-03 01:06:33.800	0.5
1882	Spectrogram 1	3	4030.9	4032.9	50.0	350.0	2009/04/03	1	0.8949337601661682	2009-04-03 01:07:10.900	0.5
1883	Spectrogram 1	3	4237.1	4239.1	50.0	350.0	2009/04/03	1	0.7249566316604614	2009-04-03 01:10:37.100	0.5
1884	Spectrogram 1	3	4272.3	4274.3	50.0	350.0	2009/04/03	1	0.8528492450714111	2009-04-03 01:11:12.300	0.5
1885	Spectrogram 1	3	4451.7	4453.7	50.0	350.0	2009/04/03	1	0.6696973443031311	2009-04-03 01:14:11.700	0.5
1886	Spectrogram 1	3	4537.2	4539.2	50.0	350.0	2009/04/03	1	0.8209564089775085	2009-04-03 01:15:37.200	0.5
1887	Spectrogram 1	3	4632.9	4634.9	50.0	350.0	2009/04/03	1	0.8198139071464539	2009-04-03 01:17:12.900	0.5
1888	Spectrogram 1	3	4686.2	4688.2	50.0	350.0	2009/04/03	1	0.5478048324584961	2009-04-03 01:18:06.200	0.5
1889	Spectrogram 1	3	4730.2	4732.2	50.0	350.0	2009/04/03	1	0.9350314736366272	2009-04-03 01:18:50.200	0.5
1890	Spectrogram 1	3	4813.0	4815.0	50.0	350.0	2009/04/03	1	0.9407181143760681	2009-04-03 01:20:13.000	0.5
1891	Spectrogram 1	3	5141.5	5143.5	50.0	350.0	2009/04/03	1	0.5797762870788574	2009-04-03 01:25:41.500	0.5
1892	Spectrogram 1	3	5173.5	5175.5	50.0	350.0	2009/04/03	1	0.7576670050621033	2009-04-03 01:26:13.500	0.5
1893	Spectrogram 1	3	5354.1	5356.1	50.0	350.0	2009/04/03	1	0.5876253247261047	2009-04-03 01:29:14.100	0.5
1894	Spectrogram 1	3	5369.0	5371.0	50.0	350.0	2009/04/03	1	0.5489454865455627	2009-04-03 01:29:29.000	0.5
1895	Spectrogram 1	3	5467.3	5469.3	50.0	350.0	2009/04/03	1	0.9256930351257324	2009-04-03 01:31:07.300	0.5
1896	Spectrogram 1	3	5473.6	5475.6	50.0	350.0	2009/04/03	1	0.5036564469337463	2009-04-03 01:31:13.600	0.5
1897	Spectrogram 1	3	5525.3	5527.3	50.0	350.0	2009/04/03	1	0.9252095818519592	2009-04-03 01:32:05.300	0.5
1898	Spectrogram 1	3	5588.0	5590.0	50.0	350.0	2009/04/03	1	0.9106937050819397	2009-04-03 01:33:08.000	0.5
1899	Spectrogram 1	3	5624.4	5626.4	50.0	350.0	2009/04/03	1	0.989349901676178	2009-04-03 01:33:44.400	0.5
1900	Spectrogram 1	3	5656.7	5658.7	50.0	350.0	2009/04/03	1	0.5448671579360962	2009-04-03 01:34:16.700	0.5
1901	Spectrogram 1	3	5714.8	5716.8	50.0	350.0	2009/04/03	1	0.593203067779541	2009-04-03 01:35:14.800	0.5
1902	Spectrogram 1	3	5786.2	5788.2	50.0	350.0	2009/04/03	1	0.5508233904838562	2009-04-03 01:36:26.200	0.5
1903	Spectrogram 1	3	5831.3	5833.3	50.0	350.0	2009/04/03	1	0.6344749927520752	2009-04-03 01:37:11.300	0.5
1904	Spectrogram 1	3	5863.7	5865.7	50.0	350.0	2009/04/03	1	0.8470622301101685	2009-04-03 01:37:43.700	0.5
1905	Spectrogram 1	3	5961.9	5963.9	50.0	350.0	2009/04/03	1	0.5315937399864197	2009-04-03 01:39:21.900	0.5
1906	Spectrogram 1	3	6022.6	6024.6	50.0	350.0	2009/04/03	1	0.9730145931243896	2009-04-03 01:40:22.600	0.5
1907	Spectrogram 1	3	6082.9	6084.9	50.0	350.0	2009/04/03	1	0.5003985166549683	2009-04-03 01:41:22.900	0.5
1908	Spectrogram 1	3	6230.5	6232.5	50.0	350.0	2009/04/03	1	0.6948897838592529	2009-04-03 01:43:50.500	0.5
1909	Spectrogram 1	3	6254.9	6256.9	50.0	350.0	2009/04/03	1	0.8204904198646545	2009-04-03 01:44:14.900	0.5
1910	Spectrogram 1	3	6400.4	6402.4	50.0	350.0	2009/04/03	1	0.8251363039016724	2009-04-03 01:46:40.400	0.5
1911	Spectrogram 1	3	6408.0	6410.0	50.0	350.0	2009/04/03	1	0.6042850017547607	2009-04-03 01:46:48.000	0.5
1912	Spectrogram 1	3	6435.6	6437.6	50.0	350.0	2009/04/03	1	0.5912461280822754	2009-04-03 01:47:15.600	0.5
1913	Spectrogram 1	3	6493.2	6495.2	50.0	350.0	2009/04/03	1	0.9144394993782043	2009-04-03 01:48:13.200	0.5
1914	Spectrogram 1	3	6657.4	6659.4	50.0	350.0	2009/04/03	1	0.6283750534057617	2009-04-03 01:50:57.400	0.5
1915	Spectrogram 1	3	6794.9	6796.9	50.0	350.0	2009/04/03	1	0.7343689799308777	2009-04-03 01:53:14.900	0.5
1916	Spectrogram 1	3	6840.9	6842.9	50.0	350.0	2009/04/03	1	0.5967659950256348	2009-04-03 01:54:00.900	0.5
1917	Spectrogram 1	3	6976.0	6978.0	50.0	350.0	2009/04/03	1	0.7556632161140442	2009-04-03 01:56:16.000	0.5
1918	Spectrogram 1	3	7006.6	7008.6	50.0	350.0	2009/04/03	1	0.6072156429290771	2009-04-03 01:56:46.600	0.5
1919	Spectrogram 1	3	7187.3	7189.3	50.0	350.0	2009/04/03	1	0.9241993427276611	2009-04-03 01:59:47.300	0.5
1920	Spectrogram 1	3	7197.8	7199.8	50.0	350.0	2009/04/03	1	0.5755286812782288	2009-04-03 01:59:57.800	0.5
1921	Spectrogram 1	3	7288.7	7290.7	50.0	350.0	2009/04/03	2	0.8021559715270996	2009-04-03 02:01:28.700	0.5
1922	Spectrogram 1	3	7440.1	7442.1	50.0	350.0	2009/04/03	2	0.5402815341949463	2009-04-03 02:04:00.100	0.5
1923	Spectrogram 1	3	7464.7	7466.7	50.0	350.0	2009/04/03	2	0.9125996828079224	2009-04-03 02:04:24.700	0.5
1924	Spectrogram 1	3	7515.7	7517.7	50.0	350.0	2009/04/03	2	0.6382919549942017	2009-04-03 02:05:15.700	0.5
1925	Spectrogram 1	3	7696.7	7698.7	50.0	350.0	2009/04/03	2	0.5444734692573547	2009-04-03 02:08:16.700	0.5
1926	Spectrogram 1	3	7980.0	7982.0	50.0	350.0	2009/04/03	2	0.7194604277610779	2009-04-03 02:13:00.000	0.5
1927	Spectrogram 1	3	8011.2	8013.2	50.0	350.0	2009/04/03	2	0.5122177004814148	2009-04-03 02:13:31.200	0.5
1928	Spectrogram 1	3	8056.7	8058.7	50.0	350.0	2009/04/03	2	0.7476268410682678	2009-04-03 02:14:16.700	0.5
1929	Spectrogram 1	3	8777.6	8779.6	50.0	350.0	2009/04/03	2	0.8424867987632751	2009-04-03 02:26:17.600	0.5
1930	Spectrogram 1	3	8816.9	8818.9	50.0	350.0	2009/04/03	2	0.501079261302948	2009-04-03 02:26:56.900	0.5
1931	Spectrogram 1	3	9092.4	9094.4	50.0	350.0	2009/04/03	2	0.5713312029838562	2009-04-03 02:31:32.400	0.5
1932	Spectrogram 1	3	9099.4	9101.4	50.0	350.0	2009/04/03	2	0.8606610894203186	2009-04-03 02:31:39.400	0.5
1933	Spectrogram 1	3	9499.0	9501.0	50.0	350.0	2009/04/03	2	0.7358858585357666	2009-04-03 02:38:19.000	0.5
1934	Spectrogram 1	3	9679.8	9681.8	50.0	350.0	2009/04/03	2	0.7564018964767456	2009-04-03 02:41:19.800	0.5
1935	Spectrogram 1	3	10039.3	10041.3	50.0	350.0	2009/04/03	2	0.6432684659957886	2009-04-03 02:47:19.300	0.5
1936	Spectrogram 1	3	10331.6	10333.6	50.0	350.0	2009/04/03	2	0.555749773979187	2009-04-03 02:52:11.600	0.5
1937	Spectrogram 1	3	10399.8	10401.8	50.0	350.0	2009/04/03	2	0.5827751755714417	2009-04-03 02:53:19.800	0.5
1938	Spectrogram 1	3	10542.3	10544.3	50.0	350.0	2009/04/03	2	0.5032227039337158	2009-04-03 02:55:42.300	0.5
1939	Spectrogram 1	3	10679.2	10681.2	50.0	350.0	2009/04/03	2	0.5714129209518433	2009-04-03 02:57:59.200	0.5
1940	Spectrogram 1	3	10760.5	10762.5	50.0	350.0	2009/04/03	2	0.711229145526886	2009-04-03 02:59:20.500	0.5
1941	Spectrogram 1	3	10797.2	10799.2	50.0	350.0	2009/04/03	2	0.6155411005020142	2009-04-03 02:59:57.200	0.5
1942	Spectrogram 1	3	10940.4	10942.4	50.0	350.0	2009/04/03	3	0.7961634993553162	2009-04-03 03:02:20.400	0.5
1943	Spectrogram 1	3	11121.1	11123.1	50.0	350.0	2009/04/03	3	0.942240834236145	2009-04-03 03:05:21.100	0.5
1944	Spectrogram 1	3	11301.6	11303.6	50.0	350.0	2009/04/03	3	0.7700587511062622	2009-04-03 03:08:21.600	0.5
1945	Spectrogram 1	3	11315.6	11317.6	50.0	350.0	2009/04/03	3	0.6320974230766296	2009-04-03 03:08:35.600	0.5
1946	Spectrogram 1	3	11481.4	11483.4	50.0	350.0	2009/04/03	3	0.6113910675048828	2009-04-03 03:11:21.400	0.5
1947	Spectrogram 1	3	11529.1	11531.1	50.0	350.0	2009/04/03	3	0.9977359771728516	2009-04-03 03:12:09.100	0.5
1948	Spectrogram 1	3	11552.7	11554.7	50.0	350.0	2009/04/03	3	0.5020642280578613	2009-04-03 03:12:32.700	0.5
